payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Адміністрація Центрального району,05410576,1136119.39,"ТОВ""Карс Клінінг""",37758876,2017-09-26,"9316060;2240;опл.за мех.вак.та вол.приб.доріг у 09.17р.;зг.д.101в.07.05.17р.та рах.107, акт20в.20.09.17р.;ПДВ-189353,23грн."
Адміністрація Центрального району,05410576,39210.64,"ТОВ""Карс Клінінг""",37758876,2017-09-27,"9316060;2240;опл.за мех.вак.та вол.приб.доріг у 09.17р.;зг.д.101в.07.05.17р.та рах.106, акт19в.20.09.17р.;ПДВ-6535,11грн."
Адміністрація Центрального району,05410576,158195.86,"ТОВ""Карс Клінінг""",37758876,2017-09-26,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 09.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.105 акт09в.20.09.17р.;ПДВ-26365,98грн."
Центральне відд. УВД ФССУ в Микол.обл.,41416852,1843.2,"ТОВ ""КАРС КЛІНІНГ""",37758876,2017-10-05,";;Перерах. кошт. для надан. застрах. особ. матер. забезп. по ТВП, зг. ЕР 06, ЗР 6, КЕКВ xxxx; зг. з заявою-розрах. №29 від 29.09.17; Без ПДВ."
Адміністрація Центрального району,05410576,599190.44,"ТОВ""Карс Клінінг""",37758876,2017-10-13,"9316060;2240;опл.за мех.приб.доріг у 09.17р.;зг.д.101в.07.05.17р.та рах.115, акт22в.05.10.17р.;ПДВ-99865.07грн."
Адміністрація Корабельного району,05410607,27707.02,ТОВ КАРС КЛІНІНГ,37758876,2017-10-12,"9116060;2240;Опл.за механізоване вологе прибирання доріг у10.17;д.15 22.02.17д.у. 1 31.05.17рах.112 04.10.17акт11 04.10.17;ПДВ-4617,84."
Адміністрація Корабельного району,05410607,55288.21,ТОВ КАРС КЛІНІНГ,37758876,2017-10-10,"9116060;2240;Опл.за механізоване вакуумне прибирання у10.17;д.15 22.02.17д.у.1 31.05.17рах.110 04.10.17акт9 04.10.17;ПДВ-9214,70."
Адміністрація Заводського району,05410599,33990.16,"ТОВ ""Карс Клінінг""",37758876,2017-10-20,"9016060; 2240; за мех.вакуумне прибир.доріг у 09.17р; зг.акт.пр.-пер.в/р №25/12.10.17, рах.№117/12.10.17, дог.23/01.03.17; Утр.ПДВ-5665,03грн."
Адміністрація Заводського району,05410599,41099.71,"ТОВ ""Карс Клінінг""",37758876,2017-10-20,"9016060; 2240; за мех.вакуумне прибир.доріг у 09.17р; зг.акт.пр.-пер.в/р №26/12.10.17, рах.№118/12.10.17, дог.23/01.03.17; Утр.ПДВ-6849,95грн."
Адміністрація Центрального району,05410576,1293758.39,"ТОВ""Карс Клінінг""",37758876,2017-10-27,"9316060;2240;опл.за мех.вак.приб.доріг у 10.17р.;зг.д.101в.07.05.17р.та рах.122, акт24в.24.10.17р.;ПДВ-215626.40грн."
Адміністрація Центрального району,05410576,291249.8,"ТОВ""Карс Клінінг""",37758876,2017-10-27,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 10.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.121 акт11в.24.10.17р.;ПДВ-48541,63грн."
Центральне відд. УВД ФССУ в Микол.обл.,41416852,1843.2,"ТОВ ""КАРС КЛІНІНГ""",37758876,2017-10-23,";;Перерах. кошт. для надан. застрах. особ. матер. забезп. по ТВП, зг. ЕР 02, ЗР 2, КЕКВ xxxx; зг. з заявою-розрах. №17 від 17.10.17; Без ПДВ."
Адміністрація Центрального району,05410576,19605.32,"ТОВ""Карс Клінінг""",37758876,2017-10-13,"9316060;2240;опл.за вол.приб.доріг мех.способом у 09.17р.;зг.д.101в.07.05.17р.та рах.116, акт 21в.05.10.17р.;ПДВ-3267.55грн."
Адміністрація Центрального району,05410576,116305.82,"ТОВ""Карс Клінінг""",37758876,2017-10-13,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 09.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.113 акт10в.05.10.17р.;ПДВ-19384,30грн."
Адміністрація Центрального району,05410576,6261.73,"ТОВ""Карс Клінінг""",37758876,2017-10-13,"9316060;2240;опл.за мех.приб.доріг у 09.17р.;зг.д.101в.07.05.17р.та рах.114, акт23в.05.10.17р.;ПДВ-1043.62грн."
Адміністрація Заводського району,05410599,96079.61,"ТОВ ""Карс Клінінг""",37758876,2017-11-07,"9016060; 2240; за мех.вакуумне прибир.доріг у 09.17р; зг.акт.№23/01.11.17, рах.№108/01.11.17, дог.23/01.03.17; Утр.ПДВ-16013,27грн."
Центральне відд. УВД ФССУ в Микол.обл.,41416852,1971.58,"ТОВ ""КАРС КЛІНІНГ""",37758876,2017-11-06,";;Перерах. кошт. для надан. застрах. особ. матер. забезп. по ТВП, зг. ЕР 01, ЗР 1, КЕКВ xxxx; зг. з заявою-розрах. №1 від 01.11.17; Без ПДВ."
Адміністрація Заводського району,05410599,107034.05,"ТОВ ""Карс Клінінг""",37758876,2017-11-07,"9016060; 2240; за мех.вакуумне прибир.доріг у 08.17р; зг.акт.№22/01.11.17, рах.№100/01.11.17, дог.23/01.03.17; Утр.ПДВ-17839,01грн."
Адміністрація Центрального району,05410576,389630.8,"ТОВ""Карс Клінінг""",37758876,2017-11-10,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 10.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.128,акт12в.02.11.17р.;ПДВ-64938,47грн."
Адміністрація Центрального району,05410576,1811.12,"ТОВ""Карс Клінінг""",37758876,2017-11-10,"9316060;2240;опл.за мех.вак.та вол.приб.доріг у 10.17р.;зг.д.101в.07.05.17р.та рах.123, акт25в.02.11.17р.;ПДВ-301,85грн."
Адміністрація Центрального району,05410576,703582.7,"ТОВ""Карс Клінінг""",37758876,2017-11-10,"9316060;2240;опл.за мех.вак.та вол.приб.доріг у 10.17р.;зг.д.101в.07.05.17р.та рах.127, акт26в.02.11.17р.;ПДВ-117263.78грн."
Адміністрація Центрального району,05410576,665083.46,"ТОВ""Карс Клінінг""",37758876,2017-11-27,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 11.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.129 акт13в.21.11.17р.;ПДВ-110847,24грн."
Адміністрація Заводського району,05410599,96079.61,"ТОВ ""Карс Клінінг""",37758876,2017-11-07,"9016060; 2240; за мех.вакуумне прибир.доріг у 09.17р; зг.акт.№23/01.11.17, рах.№108/01.11.17, дог.23/01.03.17; Утр.ПДВ-16013,27грн."
Адміністрація Заводського району,05410599,107034.05,"ТОВ ""Карс Клінінг""",37758876,2017-11-07,"9016060; 2240; за мех.вакуумне прибир.доріг у 08.17р; зг.акт.№22/01.11.17, рах.№100/01.11.17, дог.23/01.03.17; Утр.ПДВ-17839,01грн."
Адміністрація Корабельного району,05410607,49019.36,ТОВ КАРС КЛІНІНГ,37758876,2017-11-14,"9116060;2240;Опл.за мех.вак.приб.доріг у10.17;д.15 22.02.17д.у.1 31.05.17рах.125 06.11.17акт12 06.11.17;ПДВ-8169,89."
Адміністрація Корабельного району,05410607,73717.62,ТОВ КАРС КЛІНІНГ,37758876,2017-11-14,"9116060;2240;Опл.за мех.вакуум.приб.доріг у09.17;д.15 22.02.17д.у.1 31.05.17рах.111 02.11.17акт10 02.11.17;ПДВ-12286,27."
Центральне відд. УВД ФССУ в Микол.обл.,41416852,1843.2,"ТОВ ""КАРС КЛІНІНГ""",37758876,2017-11-23,";;Перерах. кошт. для надан. застрах. особ. матер. забезп. по ТВП, зг. ЕР 11, ЗР 11, КЕКВ xxxx; зг. з заявою-розрах. №20 від 20.11.17; Без ПДВ."
Адміністрація Заводського району,05410599,165266.93,"ТОВ ""Карс Клінінг""",37758876,2017-12-06,"9016060; 2240; за мех.вакуумне прибир.доріг у 09.17р; зг.акт.№24/01.12.17, рах.№109/01.12.17, дог.23/01.03.17; Утр.ПДВ-27544,49грн."
Адміністрація Заводського району,05410599,22990.5,"ТОВ ""Карс Клінінг""",37758876,2017-12-06,"9016060; 2240; за мех.вакуумне прибир.доріг у 10.17р; зг.акт.№27/01.12.17, рах.№124/01.12.17, дог.23/01.03.17; Утр.ПДВ-3831,75грн."
Адміністрація Центрального району,05410576,250261.34,"ТОВ""Карс Клінінг""",37758876,2017-12-19,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 11.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.132 акт14в.13.12.17р.;ПДВ-41710,22грн."
Адміністрація Центрального району,05410576,86834.84,"ТОВ""Карс Клінінг""",37758876,2017-12-19,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 12.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.133 акт15в.13.12.17р.;ПДВ-14472,47грн."
Адміністрація Корабельного району,05410607,6238.85,ТОВ КАРС КЛІНІНГ,37758876,2017-12-11,"9116060;2240;Опл.за механ.вак.прибир.у10.17;д.15 22.02.17д.у.1 31.05.17рах.126 06.12.17акт13 06.12.17;ПДВ-1044,81."
Адміністрація Центрального району,05410576,1488046.29,"ТОВ""Карс Клінінг""",37758876,2017-12-11,"9316060;2240;опл.за механізоване приб.доріг у 11.17р.;зг.д.101в.07.05.17р.та рах.130, акт27в.01.12.17р.;ПДВ-248007,72грн."
Адміністрація Корабельного району,05410607,30,ТОВ КАРС КЛІНІНГ,37758876,2017-12-26,9116060;2240;Донарах.опл. за механ.вак. прибир. у10.17;дог.15 22.02.17д.у.1 31.05.17рах.126 06.12.17акт13 06.12.17;БезПДВ.
Адміністрація Корабельного району,05410607,31458.07,ТОВ КАРС КЛІНІНГ,37758876,2017-12-26,"9116060;2240;Опл.за механ.вак.прибиранняу11.17;д.15 22.02.17д.у.1 31.05.17рах.134 15.12.17акт14 15.12.17;ПДВ-5243,01."
Адміністрація Центрального району,05410576,161346.62,"ТОВ""Карс Клінінг""",37758876,2017-12-27,"9316120;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 12.17р;згД.100в.03.05.17р.д.у.1в.15.05.17 та р.135 акт16в.20.12.17.;ПДВ-26891,10грн."
Адміністрація Корабельного району,05410607,171265.38,ТОВ КАРС КЛІНІНГ,37758876,2017-12-27,"9116060;2240;Опл.за мех.вакуумне прибирання у12.17;д.371 18.12.17рах.137 21.12.17акт01 21.12.17;ПДВ-28544,23."
Адміністрація Заводського району,05410599,96238.49,"ТОВ ""Карс Клінінг""",37758876,2017-12-27,"9016060; 2240; за мех.вакуумне прибир.доріг у 12.17р; зг.акт.пр.-пер.в/р №03/22.12.17, рах.№136/22.12.17, дог.02/03.01.17,д.у.№2/15.12.17; ПДВ-16039,75."
Адміністрація Заводського району,05410599,45141.67,"ТОВ ""Карс Клінінг""",37758876,2018-01-31,"4016030; 2240; за механ. прибир.доріг від снігу у 01.18р; зг.акт.№1/26.01.18, рах.№4/26.01.18, дог.№3/16.01.18,д.у.№1/22.01.18; ПДВ-7523,61."
Адміністрація Центрального району,05410576,126766.2,"ТОВ""Карс Клінінг""",37758876,2018-01-31,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 01.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.3 акт01в.25.01.18р.;ПДВ-21127,70грн."
